t,Sx,Sy,Sz,l1,l2,l3,l4,l5,l6,l7,l8
-8.346000e+01,-8.361132e-03,2.428698e-17,-1.110223e-16,1.608535e-03,1.230740e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.344000e+01,-8.361131e-03,2.425733e-17,-1.110223e-16,1.608574e-03,1.230514e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.342000e+01,-8.361129e-03,2.324513e-17,-1.110223e-16,1.608612e-03,1.230273e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.340000e+01,-8.361128e-03,2.337218e-17,-1.110223e-16,1.608648e-03,1.230018e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.338000e+01,-8.361126e-03,2.405065e-17,-1.110223e-16,1.608683e-03,1.229748e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.336000e+01,-8.361125e-03,2.535254e-17,-1.110223e-16,1.608717e-03,1.229465e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.334000e+01,-8.361123e-03,2.364577e-17,-1.110223e-16,1.608750e-03,1.229169e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.332000e+01,-8.361122e-03,2.207114e-17,-1.110223e-16,1.608781e-03,1.228861e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.330000e+01,-8.361120e-03,1.990273e-17,-1.110223e-16,1.608811e-03,1.228541e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.328000e+01,-8.361119e-03,1.918868e-17,-1.110223e-16,1.608839e-03,1.228209e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.326000e+01,-8.361117e-03,1.855087e-17,-1.110223e-16,1.608866e-03,1.227867e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.324000e+01,-8.361116e-03,1.721425e-17,-1.110223e-16,1.608892e-03,1.227516e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.322000e+01,-8.361115e-03,1.838909e-17,-1.110223e-16,1.608916e-03,1.227155e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.320000e+01,-8.361113e-03,1.889815e-17,-1.110223e-16,1.608938e-03,1.226785e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.318000e+01,-8.361112e-03,1.666707e-17,-1.110223e-16,1.608959e-03,1.226408e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.316000e+01,-8.361111e-03,1.623932e-17,-1.110223e-16,1.608978e-03,1.226024e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.314000e+01,-8.361110e-03,1.433942e-17,-1.110223e-16,1.608995e-03,1.225633e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.312000e+01,-8.361109e-03,1.547444e-17,-1.110223e-16,1.609011e-03,1.225237e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.310000e+01,-8.361109e-03,1.570907e-17,-1.110223e-16,1.609025e-03,1.224835e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.308000e+01,-8.361108e-03,1.320778e-17,-1.110223e-16,1.609037e-03,1.224429e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.306000e+01,-8.361107e-03,1.236499e-17,-1.110223e-16,1.609048e-03,1.224020e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.304000e+01,-8.361107e-03,1.222523e-17,-1.110223e-16,1.609057e-03,1.223608e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.302000e+01,-8.361106e-03,1.080899e-17,-1.110223e-16,1.609064e-03,1.223194e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.300000e+01,-8.361106e-03,1.110037e-17,-1.110223e-16,1.609069e-03,1.222779e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.298000e+01,-8.361106e-03,1.080645e-17,-1.110223e-16,1.609073e-03,1.222363e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.296000e+01,-8.361105e-03,1.100211e-17,-1.110223e-16,1.609075e-03,1.221947e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.294000e+01,-8.361105e-03,1.171616e-17,-1.110223e-16,1.609075e-03,1.221532e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.292000e+01,-8.361105e-03,1.159165e-17,-1.110223e-16,1.609073e-03,1.221119e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.290000e+01,-8.361106e-03,1.024402e-17,-1.110223e-16,1.609070e-03,1.220708e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.288000e+01,-8.361106e-03,1.064127e-17,-1.110223e-16,1.609065e-03,1.220300e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.286000e+01,-8.361106e-03,1.203126e-17,-1.110223e-16,1.609059e-03,1.219895e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.284000e+01,-8.361107e-03,1.211427e-17,-1.110223e-16,1.609051e-03,1.219495e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.282000e+01,-8.361107e-03,1.032025e-17,-1.110223e-16,1.609041e-03,1.219100e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.280000e+01,-8.361108e-03,1.027705e-17,-1.110223e-16,1.609030e-03,1.218711e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.278000e+01,-8.361109e-03,8.784579e-18,-1.110223e-16,1.609017e-03,1.218327e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.276000e+01,-8.361109e-03,5.941936e-18,-1.110223e-16,1.609002e-03,1.217951e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.274000e+01,-8.361110e-03,4.483345e-18,-1.110223e-16,1.608986e-03,1.217582e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.272000e+01,-8.361111e-03,3.921763e-18,-1.110223e-16,1.608969e-03,1.217222e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.270000e+01,-8.361112e-03,2.009162e-18,-1.110223e-16,1.608950e-03,1.216870e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.268000e+01,-8.361113e-03,3.108611e-18,-1.110223e-16,1.608930e-03,1.216527e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.266000e+01,-8.361115e-03,3.458436e-18,-1.110223e-16,1.608908e-03,1.216195e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.264000e+01,-8.361116e-03,3.163668e-18,-1.110223e-16,1.608885e-03,1.215872e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.262000e+01,-8.361117e-03,3.159433e-18,-1.110223e-16,1.608861e-03,1.215560e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.260000e+01,-8.361118e-03,4.139450e-18,-1.110223e-16,1.608836e-03,1.215260e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.258000e+01,-8.361120e-03,2.624955e-18,-1.110223e-16,1.608810e-03,1.214971e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.256000e+01,-8.361121e-03,5.480303e-19,-1.110223e-16,1.608782e-03,1.214694e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.254000e+01,-8.361122e-03,1.401840e-18,-1.110223e-16,1.608754e-03,1.214430e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.252000e+01,-8.361124e-03,-9.308892e-19,-1.110223e-16,1.608724e-03,1.214179e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.250000e+01,-8.361125e-03,-2.364916e-18,-1.110223e-16,1.608694e-03,1.213941e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.248000e+01,-8.361127e-03,-4.834864e-18,-1.110223e-16,1.608662e-03,1.213717e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.246000e+01,-8.361128e-03,-5.219417e-18,-1.110223e-16,1.608630e-03,1.213507e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.244000e+01,-8.361129e-03,-6.418816e-18,-1.110223e-16,1.608598e-03,1.213310e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.242000e+01,-8.361131e-03,-4.765407e-18,-1.110223e-16,1.608564e-03,1.213128e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.240000e+01,-8.361132e-03,-5.775071e-18,-1.110223e-16,1.608530e-03,1.212961e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.238000e+01,-8.361133e-03,-7.029526e-18,-1.110223e-16,1.608495e-03,1.212809e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.236000e+01,-8.361135e-03,-6.109649e-18,-1.110223e-16,1.608460e-03,1.212671e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.234000e+01,-8.361136e-03,-8.405955e-18,-1.110223e-16,1.608425e-03,1.212549e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.232000e+01,-8.361137e-03,-1.122996e-17,-1.110223e-16,1.608389e-03,1.212442e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.230000e+01,-8.361138e-03,-1.374904e-17,-1.110223e-16,1.608353e-03,1.212350e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.228000e+01,-8.361139e-03,-1.340684e-17,-1.110223e-16,1.608316e-03,1.212274e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.226000e+01,-8.361140e-03,-1.199483e-17,-1.110223e-16,1.608279e-03,1.212213e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.224000e+01,-8.361141e-03,-1.379732e-17,-1.110223e-16,1.608243e-03,1.212168e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.222000e+01,-8.361142e-03,-1.306972e-17,-1.110223e-16,1.608206e-03,1.212137e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.220000e+01,-8.361143e-03,-1.378970e-17,-1.110223e-16,1.608169e-03,1.212123e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.218000e+01,-8.361144e-03,-1.439194e-17,-1.110223e-16,1.608133e-03,1.212123e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.216000e+01,-8.361144e-03,-1.475193e-17,-1.110223e-16,1.608096e-03,1.212139e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.214000e+01,-8.361145e-03,-1.479004e-17,-1.110223e-16,1.608060e-03,1.212170e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.212000e+01,-8.361145e-03,-1.397604e-17,-1.110223e-16,1.608024e-03,1.212215e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.210000e+01,-8.361146e-03,-1.287744e-17,-1.110223e-16,1.607988e-03,1.212275e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.208000e+01,-8.361146e-03,-1.376683e-17,-1.110223e-16,1.607953e-03,1.212350e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.206000e+01,-8.361146e-03,-1.568790e-17,-1.110223e-16,1.607918e-03,1.212439e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.204000e+01,-8.361146e-03,-1.550324e-17,-1.110223e-16,1.607883e-03,1.212542e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.202000e+01,-8.361146e-03,-1.500349e-17,-1.110223e-16,1.607850e-03,1.212659e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.200000e+01,-8.361146e-03,-1.618511e-17,-1.110223e-16,1.607817e-03,1.212789e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.198000e+01,-8.361146e-03,-1.661370e-17,-1.110223e-16,1.607784e-03,1.212933e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.196000e+01,-8.361146e-03,-1.799013e-17,-1.110223e-16,1.607752e-03,1.213089e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.194000e+01,-8.361146e-03,-1.908111e-17,-1.110223e-16,1.607721e-03,1.213258e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.192000e+01,-8.361146e-03,-1.836622e-17,-1.110223e-16,1.607691e-03,1.213439e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.190000e+01,-8.361145e-03,-1.803926e-17,-1.110223e-16,1.607662e-03,1.213631e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.188000e+01,-8.361145e-03,-1.851614e-17,-1.110223e-16,1.607633e-03,1.213835e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.186000e+01,-8.361144e-03,-1.826881e-17,-1.110223e-16,1.607606e-03,1.214050e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.184000e+01,-8.361144e-03,-2.072774e-17,-1.110223e-16,1.607579e-03,1.214275e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.182000e+01,-8.361143e-03,-2.062186e-17,-1.110223e-16,1.607554e-03,1.214510e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.180000e+01,-8.361143e-03,-2.289276e-17,-1.110223e-16,1.607530e-03,1.214754e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.178000e+01,-8.361142e-03,-2.336286e-17,-1.110223e-16,1.607506e-03,1.215008e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.176000e+01,-8.361141e-03,-2.486465e-17,-1.110223e-16,1.607484e-03,1.215270e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.174000e+01,-8.361140e-03,-2.245993e-17,-1.110223e-16,1.607463e-03,1.215540e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.172000e+01,-8.361140e-03,-2.397103e-17,-1.110223e-16,1.607443e-03,1.215818e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.170000e+01,-8.361139e-03,-2.569813e-17,-1.110223e-16,1.607425e-03,1.216102e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.168000e+01,-8.361138e-03,-2.597935e-17,-1.110223e-16,1.607408e-03,1.216393e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.166000e+01,-8.361137e-03,-2.701527e-17,-1.110223e-16,1.607392e-03,1.216690e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.164000e+01,-8.361136e-03,-2.724143e-17,-1.110223e-16,1.607377e-03,1.216993e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.162000e+01,-8.361135e-03,-2.707371e-17,-1.110223e-16,1.607363e-03,1.217300e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.160000e+01,-8.361135e-03,-2.903460e-17,-1.110223e-16,1.607351e-03,1.217611e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.158000e+01,-8.361134e-03,-2.986808e-17,-1.110223e-16,1.607340e-03,1.217926e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.156000e+01,-8.361133e-03,-2.875423e-17,-1.110223e-16,1.607331e-03,1.218244e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.154000e+01,-8.361132e-03,-2.543640e-17,-1.110223e-16,1.607323e-03,1.218565e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.152000e+01,-8.361131e-03,-2.626819e-17,-1.110223e-16,1.607316e-03,1.218887e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.150000e+01,-8.361131e-03,-2.574048e-17,-1.110223e-16,1.607311e-03,1.219211e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.148000e+01,-8.361130e-03,-2.409216e-17,-1.110223e-16,1.607307e-03,1.219536e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.146000e+01,-8.361129e-03,-2.381348e-17,-1.110223e-16,1.607304e-03,1.219862e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.144000e+01,-8.361129e-03,-2.283516e-17,-1.110223e-16,1.607303e-03,1.220187e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.142000e+01,-8.361128e-03,-2.336202e-17,-1.110223e-16,1.607303e-03,1.220511e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.140000e+01,-8.361127e-03,-2.356022e-17,-1.110223e-16,1.607304e-03,1.220834e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.138000e+01,-8.361127e-03,-2.280043e-17,-1.110223e-16,1.607307e-03,1.221155e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.136000e+01,-8.361127e-03,-2.192037e-17,-1.110223e-16,1.607311e-03,1.221473e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.134000e+01,-8.361126e-03,-2.129526e-17,-1.110223e-16,1.607316e-03,1.221789e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.132000e+01,-8.361126e-03,-2.112161e-17,-1.110223e-16,1.607323e-03,1.222101e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.130000e+01,-8.361125e-03,-2.204319e-17,-1.110223e-16,1.607331e-03,1.222409e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.128000e+01,-8.361125e-03,-2.194493e-17,-1.110223e-16,1.607340e-03,1.222713e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.126000e+01,-8.361125e-03,-2.197796e-17,-1.110223e-16,1.607350e-03,1.223012e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.124000e+01,-8.361125e-03,-2.181110e-17,-1.110223e-16,1.607361e-03,1.223305e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.122000e+01,-8.361125e-03,-2.034997e-17,-1.110223e-16,1.607374e-03,1.223592e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.120000e+01,-8.361125e-03,-1.965371e-17,-1.110223e-16,1.607388e-03,1.223873e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.118000e+01,-8.361125e-03,-1.882277e-17,-1.110223e-16,1.607403e-03,1.224147e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.116000e+01,-8.361125e-03,-1.989342e-17,-1.110223e-16,1.607419e-03,1.224414e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.114000e+01,-8.361125e-03,-1.855341e-17,-1.110223e-16,1.607436e-03,1.224674e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.112000e+01,-8.361126e-03,-1.655356e-17,-1.110223e-16,1.607454e-03,1.224925e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.110000e+01,-8.361126e-03,-1.648072e-17,-1.110223e-16,1.607473e-03,1.225168e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.108000e+01,-8.361126e-03,-1.517798e-17,-1.110223e-16,1.607493e-03,1.225402e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.106000e+01,-8.361126e-03,-1.600130e-17,-1.110223e-16,1.607513e-03,1.225627e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.104000e+01,-8.361127e-03,-1.246494e-17,-1.110223e-16,1.607535e-03,1.225843e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.102000e+01,-8.361127e-03,-1.220320e-17,-1.110223e-16,1.607557e-03,1.226049e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.100000e+01,-8.361128e-03,-1.214899e-17,-1.110223e-16,1.607580e-03,1.226245e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.098000e+01,-8.361128e-03,-9.823888e-18,-1.110223e-16,1.607604e-03,1.226430e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.096000e+01,-8.361129e-03,-8.761709e-18,-1.110223e-16,1.607629e-03,1.226605e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.094000e+01,-8.361129e-03,-7.546217e-18,-1.110223e-16,1.607654e-03,1.226770e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.092000e+01,-8.361130e-03,-5.445575e-18,-1.110223e-16,1.607680e-03,1.226923e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.090000e+01,-8.361131e-03,-4.892462e-18,-1.110223e-16,1.607706e-03,1.227065e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.088000e+01,-8.361131e-03,-4.928038e-18,-1.110223e-16,1.607733e-03,1.227196e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.086000e+01,-8.361132e-03,-4.301233e-18,-1.110223e-16,1.607760e-03,1.227315e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.084000e+01,-8.361132e-03,-5.679356e-18,-1.110223e-16,1.607788e-03,1.227423e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.082000e+01,-8.361133e-03,-6.170635e-18,-1.110223e-16,1.607816e-03,1.227518e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.080000e+01,-8.361134e-03,-5.385435e-18,-1.110223e-16,1.607844e-03,1.227602e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.078000e+01,-8.361134e-03,-6.127436e-18,-1.110223e-16,1.607872e-03,1.227675e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.076000e+01,-8.361135e-03,-3.942091e-18,-1.110223e-16,1.607901e-03,1.227735e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.074000e+01,-8.361135e-03,-3.460977e-18,-1.110223e-16,1.607930e-03,1.227783e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.072000e+01,-8.361136e-03,-3.433025e-18,-1.110223e-16,1.607958e-03,1.227819e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
